tanggal,provinsi_id,provinsi,harga,avg,stddev,kelompok,persen,diff,show
2024-01-01,1,Aceh,13750.0,14550.0,6900.0,6,0.0,,True
2024-01-01,2,Sumatera Utara,13400.0,14550.0,6900.0,6,0.0,,True
2024-01-01,3,Sumatera Barat,16400.0,14550.0,6900.0,6,0.0,,True
2024-01-01,4,Riau,0.0,14550.0,6900.0,7,0.0,,False
2024-01-01,5,Kepulauan Riau,14300.0,14550.0,6900.0,6,0.0,,True
2024-01-01,6,Jambi,14150.0,14550.0,6900.0,6,0.0,,True
2024-01-01,7,Bengkulu,0.0,14550.0,6900.0,7,0.0,,False
2024-01-01,8,Sumatera Selatan,0.0,14550.0,6900.0,7,0.0,,False
2024-01-01,9,Kepulauan Bangka Belitung,14600.0,14550.0,6900.0,6,0.0,,True
2024-01-01,10,Lampung,0.0,14550.0,6900.0,7,0.0,,False
2024-01-01,11,Banten,14600.0,14550.0,6900.0,6,0.0,,True
2024-01-01,12,Jawa Barat,14000.0,14550.0,6900.0,6,0.0,,True
2024-01-01,13,DKI Jakarta,0.0,14550.0,6900.0,7,0.0,,False
2024-01-01,14,Jawa Tengah,13700.0,14550.0,6900.0,6,0.0,,True
2024-01-01,15,DI Yogyakarta,14000.0,14550.0,6900.0,6,0.0,,True
2024-01-01,16,Jawa Timur,13750.0,14550.0,6900.0,6,0.0,,True
2024-01-01,17,Bali,13950.0,14550.0,6900.0,6,0.0,,True
2024-01-01,18,Nusa Tenggara Barat,13300.0,14550.0,6900.0,6,0.0,,True
2024-01-01,19,Nusa Tenggara Timur,0.0,14550.0,6900.0,7,0.0,,False
2024-01-01,20,Kalimantan Barat,0.0,14550.0,6900.0,7,0.0,,False
2024-01-01,21,Kalimantan Selatan,17700.0,14550.0,6900.0,6,0.0,,True
2024-01-01,22,Kalimantan Tengah,18800.0,14550.0,6900.0,6,0.0,,True
2024-01-01,23,Kalimantan Timur,15050.0,14550.0,6900.0,6,0.0,,True
2024-01-01,24,Kalimantan Utara,0.0,14550.0,6900.0,7,0.0,,False
2024-01-01,25,Gorontalo,14500.0,14550.0,6900.0,6,0.0,,True
2024-01-01,26,Sulawesi Selatan,13000.0,14550.0,6900.0,6,0.0,,True
2024-01-01,27,Sulawesi Tenggara,14100.0,14550.0,6900.0,6,0.0,,True
2024-01-01,28,Sulawesi Tengah,0.0,14550.0,6900.0,7,0.0,,False
2024-01-01,29,Sulawesi Utara,13600.0,14550.0,6900.0,6,0.0,,True
2024-01-01,30,Sulawesi Barat,13250.0,14550.0,6900.0,6,0.0,,True
2024-01-01,31,Maluku,15200.0,14550.0,6900.0,6,0.0,,True
2024-01-01,32,Maluku Utara,0.0,14550.0,6900.0,7,0.0,,False
2024-01-01,33,Papua,0.0,14550.0,6900.0,7,0.0,,False
2024-01-01,34,Papua Barat,15450.0,14550.0,6900.0,6,0.0,,True
2024-01-02,1,Aceh,13700.0,14700.0,1250.0,5,-0.36,-Rp50,True
2024-01-02,2,Sumatera Utara,13400.0,14700.0,1250.0,5,0.0,Rp0,True
2024-01-02,3,Sumatera Barat,16400.0,14700.0,1250.0,3,0.0,Rp0,True
2024-01-02,4,Riau,15200.0,14700.0,1250.0,6,0.0,,True
2024-01-02,5,Kepulauan Riau,14300.0,14700.0,1250.0,4,0.0,Rp0,True
2024-01-02,6,Jambi,14150.0,14700.0,1250.0,5,0.0,Rp0,True
2024-01-02,7,Bengkulu,14800.0,14700.0,1250.0,6,0.0,,True
2024-01-02,8,Sumatera Selatan,14250.0,14700.0,1250.0,6,0.0,,True
2024-01-02,9,Kepulauan Bangka Belitung,14600.0,14700.0,1250.0,4,0.0,Rp0,True
2024-01-02,10,Lampung,13650.0,14700.0,1250.0,6,0.0,,True
2024-01-02,11,Banten,14600.0,14700.0,1250.0,4,0.0,Rp0,True
2024-01-02,12,Jawa Barat,14000.0,14700.0,1250.0,5,0.0,Rp0,True
2024-01-02,13,DKI Jakarta,15400.0,14700.0,1250.0,6,0.0,,True
2024-01-02,14,Jawa Tengah,13850.0,14700.0,1250.0,5,1.09,Rp150,True
2024-01-02,15,DI Yogyakarta,14000.0,14700.0,1250.0,5,0.0,Rp0,True
2024-01-02,16,Jawa Timur,13700.0,14700.0,1250.0,5,-0.36,-Rp50,True
2024-01-02,17,Bali,14400.0,14700.0,1250.0,4,3.23,Rp450,True
2024-01-02,18,Nusa Tenggara Barat,13300.0,14700.0,1250.0,5,0.0,Rp0,True
2024-01-02,19,Nusa Tenggara Timur,15050.0,14700.0,1250.0,6,0.0,,True
2024-01-02,20,Kalimantan Barat,15600.0,14700.0,1250.0,6,0.0,,True
2024-01-02,21,Kalimantan Selatan,17700.0,14700.0,1250.0,1,0.0,Rp0,True
2024-01-02,22,Kalimantan Tengah,18800.0,14700.0,1250.0,1,0.0,Rp0,True
2024-01-02,23,Kalimantan Timur,15350.0,14700.0,1250.0,3,1.99,Rp300,True
2024-01-02,24,Kalimantan Utara,16000.0,14700.0,1250.0,6,0.0,,True
2024-01-02,25,Gorontalo,14500.0,14700.0,1250.0,4,0.0,Rp0,True
2024-01-02,26,Sulawesi Selatan,13000.0,14700.0,1250.0,5,0.0,Rp0,True
2024-01-02,27,Sulawesi Tenggara,14100.0,14700.0,1250.0,5,0.0,Rp0,True
2024-01-02,28,Sulawesi Tengah,13800.0,14700.0,1250.0,6,0.0,,True
2024-01-02,29,Sulawesi Utara,13600.0,14700.0,1250.0,5,0.0,Rp0,True
2024-01-02,30,Sulawesi Barat,13250.0,14700.0,1250.0,5,0.0,Rp0,True
2024-01-02,31,Maluku,15200.0,14700.0,1250.0,4,0.0,Rp0,True
2024-01-02,32,Maluku Utara,15750.0,14700.0,1250.0,6,0.0,,True
2024-01-02,33,Papua,15350.0,14700.0,1250.0,6,0.0,,True
2024-01-02,34,Papua Barat,15500.0,14700.0,1250.0,3,0.32,Rp50,True
2024-01-03,1,Aceh,13800.0,14700.0,1250.0,5,0.73,Rp100,True
2024-01-03,2,Sumatera Utara,13400.0,14700.0,1250.0,5,0.0,Rp0,True
2024-01-03,3,Sumatera Barat,16400.0,14700.0,1250.0,3,0.0,Rp0,True
2024-01-03,4,Riau,15200.0,14700.0,1250.0,4,0.0,Rp0,True
2024-01-03,5,Kepulauan Riau,14300.0,14700.0,1250.0,4,0.0,Rp0,True
2024-01-03,6,Jambi,14150.0,14700.0,1250.0,5,0.0,Rp0,True
2024-01-03,7,Bengkulu,14800.0,14700.0,1250.0,4,0.0,Rp0,True
2024-01-03,8,Sumatera Selatan,14250.0,14700.0,1250.0,4,0.0,Rp0,True
2024-01-03,9,Kepulauan Bangka Belitung,14600.0,14700.0,1250.0,4,0.0,Rp0,True
2024-01-03,10,Lampung,13650.0,14700.0,1250.0,5,0.0,Rp0,True
2024-01-03,11,Banten,14600.0,14700.0,1250.0,4,0.0,Rp0,True
2024-01-03,12,Jawa Barat,14000.0,14700.0,1250.0,5,0.0,Rp0,True
2024-01-03,13,DKI Jakarta,15400.0,14700.0,1250.0,3,0.0,Rp0,True
2024-01-03,14,Jawa Tengah,13850.0,14700.0,1250.0,5,0.0,Rp0,True
2024-01-03,15,DI Yogyakarta,14000.0,14700.0,1250.0,5,0.0,Rp0,True
2024-01-03,16,Jawa Timur,13750.0,14700.0,1250.0,5,0.36,Rp50,True
2024-01-03,17,Bali,14400.0,14700.0,1250.0,4,0.0,Rp0,True
2024-01-03,18,Nusa Tenggara Barat,13300.0,14700.0,1250.0,5,0.0,Rp0,True
2024-01-03,19,Nusa Tenggara Timur,15050.0,14700.0,1250.0,4,0.0,Rp0,True
2024-01-03,20,Kalimantan Barat,15650.0,14700.0,1250.0,3,0.32,Rp50,True
